x,y,z,tonnage,grade,economic_value
6,20,5,1000,0.3768,-1159.7
6,20,6,1000,0.44,1999.72
6,20,7,1000,0.5067,5337.28
6,20,8,1000,0.5816,9080.48
6,20,9,1000,0.6027,10132.95
6,20,10,1000,0.5963,9814.22
6,20,11,1000,0.5907,9533.13
6,20,12,1000,0.6306,11529.47
6,20,13,1000,0.6688,13439.15
6,20,14,1000,0.7466,17328.03
6,20,15,1000,0.7338,16691.03
6,20,16,1000,0.6417,12085.93
6,20,17,1000,0.5466,7328.19
6,20,18,1000,0.5206,6031.29
6,20,19,1000,0.5049,5244.79
6,20,20,1000,0.4528,2637.61
6,20,21,1000,0.3587,-2066.08
6,20,22,1000,0.2959,-5202.61
6,20,23,1000,0.2735,-6325.34
6,20,24,1000,0.2901,-5494.99
6,21,0,1000,0.25,-7498.34
6,21,1,1000,0.2722,-6388.78
6,21,2,1000,0.2676,-6620.68
6,21,3,1000,0.2789,-6055.78
6,21,4,1000,0.3124,-4378.39
6,21,5,1000,0.3604,-1980.13
6,21,6,1000,0.4083,413.03
6,21,7,1000,0.4422,2108.92
6,21,8,1000,0.4643,3213.7
6,21,9,1000,0.5098,5488.3
6,21,10,1000,0.5696,8481.74
6,21,11,1000,0.619,10947.74
6,21,12,1000,0.5995,9974.88
6,21,13,1000,0.5718,8587.94
6,21,14,1000,0.6115,10572.81
6,21,15,1000,0.6331,11656.65
6,21,16,1000,0.5671,8353.66
6,21,17,1000,0.482,4101.55
6,21,18,1000,0.4652,3259.05
6,21,19,1000,0.4677,3384.83
6,21,20,1000,0.4216,1080.54
6,21,21,1000,0.3342,-3288.22
6,21,22,1000,0.2926,-5368.84
6,21,23,1000,0.2688,-6561.42
6,21,24,1000,0.2615,-6923.16
6,22,0,1000,0.2148,-9261.73
6,22,1,1000,0.2399,-8007.49
6,22,2,1000,0.2653,-6732.53
6,22,3,1000,0.2938,-5308.55
6,22,4,1000,0.3255,-3722.64
6,22,5,1000,0.3625,-1877.37
6,22,6,1000,0.399,-50.48
6,22,7,1000,0.4226,1129.11
6,22,8,1000,0.4219,1093.54
6,22,9,1000,0.4597,2986.7
6,22,10,1000,0.5254,6269.99
6,22,11,1000,0.5715,8576.99
6,22,12,1000,0.5338,6691.84
6,22,13,1000,0.4938,4691.54
6,22,14,1000,0.5036,5181.68
6,22,15,1000,0.5108,5538.88
6,22,16,1000,0.4565,2825.09
6,22,17,1000,0.3871,-645.06
6,22,18,1000,0.3804,-978.87
6,22,19,1000,0.391,-449.05
6,22,20,1000,0.3766,-1169.47
6,22,21,1000,0.3355,-3223.91
6,22,22,1000,0.3077,-4614.46
6,22,23,1000,0.2665,-6673.17
6,22,24,1000,0.2219,-8906.13
6,23,0,1000,0.1752,-11240.73
6,23,1,1000,0.2069,-9653.0
6,23,2,1000,0.2482,-7592.39
6,23,3,1000,0.2778,-6110.99
6,23,4,1000,0.3039,-4807.39
6,23,5,1000,0.3401,-2993.33
6,23,6,1000,0.3747,-1263.07
6,23,7,1000,0.3945,-275.23
6,23,8,1000,0.3991,-42.81
6,23,9,1000,0.4345,1722.77
6,23,10,1000,0.4857,4283.21
6,23,11,1000,0.5132,5659.17
6,23,12,1000,0.4827,4137.15
6,23,13,1000,0.4558,2791.44
6,23,14,1000,0.4348,1738.15
6,23,15,1000,0.4099,496.49
6,23,16,1000,0.3716,-1420.26
6,23,17,1000,0.318,-4097.74
6,23,18,1000,0.3068,-4662.5
6,23,19,1000,0.3166,-4171.86
6,23,20,1000,0.3248,-3760.53
6,23,21,1000,0.3223,-3886.16
6,23,22,1000,0.3072,-4641.53
6,23,23,1000,0.2637,-6817.39
6,23,24,1000,0.2014,-9932.28
6,24,0,1000,0.1645,-11773.26
6,24,1,1000,0.2016,-9922.1
6,24,2,1000,0.2274,-8627.53
6,24,3,1000,0.2358,-8211.8
6,24,4,1000,0.2515,-7424.62
6,24,5,1000,0.2872,-5637.89
6,24,6,1000,0.3193,-4034.49
6,24,7,1000,0.3335,-3324.86
6,24,8,1000,0.3528,-2358.2
6,24,9,1000,0.3915,-424.76
6,24,10,1000,0.425,1248.4
6,24,11,1000,0.438,1897.66
6,24,12,1000,0.4295,1474.51
6,24,13,1000,0.4259,1295.14
6,24,14,1000,0.3925,-373.37
6,24,15,1000,0.3553,-2235.52
6,24,16,1000,0.3415,-2925.11
6,24,17,1000,0.3061,-4692.92
6,24,18,1000,0.2822,-5889.95
6,24,19,1000,0.2849,-5753.83
6,24,20,1000,0.2832,-5841.81
6,24,21,1000,0.2755,-6227.03
6,24,22,1000,0.269,-6548.4
6,24,23,1000,0.2476,-7618.63
6,24,24,1000,0.2009,-9953.96
7,0,0,1000,0.1678,-11608.01
7,0,1,1000,0.1807,-10965.56
7,0,2,1000,0.2027,-9866.99
7,0,3,1000,0.2452,-7739.82
7,0,4,1000,0.2797,-6015.12
7,0,5,1000,0.2722,-6392.47
7,0,6,1000,0.2773,-6133.14
7,0,7,1000,0.3136,-4321.85
7,0,8,1000,0.3335,-3323.76
7,0,9,1000,0.3446,-2767.61
7,0,10,1000,0.3629,-1856.11
7,0,11,1000,0.3545,-2274.89
7,0,12,1000,0.3368,-3159.05
7,0,13,1000,0.3362,-3190.34
7,0,14,1000,0.3331,-3344.1
7,0,15,1000,0.3328,-3359.95
7,0,16,1000,0.3316,-3420.62
7,0,17,1000,0.3409,-2954.56
7,0,18,1000,0.3247,-3764.87
7,0,19,1000,0.2853,-5737.34
7,0,20,1000,0.2621,-6893.21
7,0,21,1000,0.2458,-7710.78
7,0,22,1000,0.2099,-9502.61
7,0,23,1000,0.179,-11049.83
7,0,24,1000,0.1787,-11064.12
7,1,0,1000,0.187,-10651.82
7,1,1,1000,0.2081,-9595.59
7,1,2,1000,0.2359,-8206.59
7,1,3,1000,0.2763,-6187.02
7,1,4,1000,0.306,-4698.7
7,1,5,1000,0.292,-5398.71
7,1,6,1000,0.2985,-5075.6
7,1,7,1000,0.338,-3100.5
7,1,8,1000,0.3607,-1964.27
7,1,9,1000,0.3773,-1136.29
7,1,10,1000,0.4023,115.72
7,1,11,1000,0.399,-48.18
7,1,12,1000,0.3783,-1082.66
7,1,13,1000,0.374,-1301.98
7,1,14,1000,0.3735,-1326.69
7,1,15,1000,0.3845,-776.17
7,1,16,1000,0.388,-601.71
7,1,17,1000,0.3967,-162.66
7,1,18,1000,0.376,-1201.25
7,1,19,1000,0.3339,-3304.56
7,1,20,1000,0.2979,-5105.31
7,1,21,1000,0.2614,-6929.85
7,1,22,1000,0.2202,-8991.05
7,1,23,1000,0.1877,-10616.44
7,1,24,1000,0.1855,-10723.47
7,2,0,1000,0.1961,-10193.05
7,2,1,1000,0.2399,-8004.06
7,2,2,1000,0.2824,-5882.27
7,2,3,1000,0.3022,-4888.78
7,2,4,1000,0.3141,-4296.63
7,2,5,1000,0.3297,-3515.59
7,2,6,1000,0.3731,-1345.24
7,2,7,1000,0.4147,735.86
7,2,8,1000,0.4343,1715.48
7,2,9,1000,0.4613,3066.08
7,2,10,1000,0.502,5099.2
7,2,11,1000,0.4954,4770.09
7,2,12,1000,0.4478,2389.19
7,2,13,1000,0.4261,1302.69
7,2,14,1000,0.4015,75.42
7,2,15,1000,0.4163,816.8
7,2,16,1000,0.4356,1778.22
7,2,17,1000,0.4482,2410.71
7,2,18,1000,0.4281,1402.65
7,2,19,1000,0.3954,-229.9
7,2,20,1000,0.3528,-2362.27
7,2,21,1000,0.2964,-5179.67
7,2,22,1000,0.2547,-7265.61
7,2,23,1000,0.2179,-9103.65
7,2,24,1000,0.1983,-10085.33
7,3,0,1000,0.2061,-9694.95
7,3,1,1000,0.2651,-6746.63
7,3,2,1000,0.3202,-3991.16
7,3,3,1000,0.3313,-3432.59
7,3,4,1000,0.3347,-3263.26
7,3,5,1000,0.3701,-1496.38
7,3,6,1000,0.4391,1956.02
7,3,7,1000,0.4853,4265.35
7,3,8,1000,0.502,5100.55
7,3,9,1000,0.5352,6758.86
7,3,10,1000,0.5914,9568.23
7,3,11,1000,0.6075,10372.89
7,3,12,1000,0.5634,8170.37
7,3,13,1000,0.5309,6545.56
7,3,14,1000,0.4821,4103.56
7,3,15,1000,0.4907,4535.51
7,3,16,1000,0.5173,5864.3
7,3,17,1000,0.5202,6007.72
7,3,18,1000,0.4834,4169.05
7,3,19,1000,0.451,2547.88
7,3,20,1000,0.4149,747.32
7,3,21,1000,0.3641,-1792.73
7,3,22,1000,0.321,-3949.97
7,3,23,1000,0.275,-6247.96
7,3,24,1000,0.2395,-8023.26
7,4,0,1000,0.2191,-9047.32
7,4,1,1000,0.2794,-6031.01
7,4,2,1000,0.3383,-3083.44
7,4,3,1000,0.355,-2251.81
7,4,4,1000,0.3609,-1956.3
7,4,5,1000,0.3899,-507.5
7,4,6,1000,0.4559,2794.36
7,4,7,1000,0.5064,5319.62
7,4,8,1000,0.5293,6466.23
7,4,9,1000,0.5673,8366.55
7,4,10,1000,0.6319,11595.45
7,4,11,1000,0.6943,14716.05
7,4,12,1000,0.6891,14453.64
7,4,13,1000,0.656,12798.09
7,4,14,1000,0.6035,10175.07
7,4,15,1000,0.6079,10392.97
7,4,16,1000,0.6255,11274.02
7,4,17,1000,0.6068,10339.18
7,4,18,1000,0.5451,7257.01
7,4,19,1000,0.5014,5068.04
7,4,20,1000,0.4696,3481.74
7,4,21,1000,0.4297,1486.7
7,4,22,1000,0.3809,-955.27
7,4,23,1000,0.3283,-3582.89
7,4,24,1000,0.2902,-5490.14
7,5,0,1000,0.2335,-8326.01
7,5,1,1000,0.2794,-6029.71
7,5,2,1000,0.3327,-3364.33
7,5,3,1000,0.366,-1700.16
7,5,4,1000,0.3872,-638.94
7,5,5,1000,0.4066,330.06
7,5,6,1000,0.4523,2616.18
7,5,7,1000,0.5047,5234.74
7,5,8,1000,0.5578,7890.93
7,5,9,1000,0.6096,10481.66
7,5,10,1000,0.6648,13239.78
7,5,11,1000,0.7557,17784.66
7,5,12,1000,0.7885,19423.29
7,5,13,1000,0.7579,17893.33
7,5,14,1000,0.7243,16216.3
7,5,15,1000,0.7198,15988.73
7,5,16,1000,0.6998,14991.21
7,5,17,1000,0.6581,12903.24
7,5,18,1000,0.5921,9603.88
7,5,19,1000,0.5325,6625.63
7,5,20,1000,0.4969,4846.32
7,5,21,1000,0.4649,3243.22
7,5,22,1000,0.408,401.25
7,5,23,1000,0.3578,-2112.32
7,5,24,1000,0.331,-3447.66
7,6,0,1000,0.2627,-6862.79
7,6,1,1000,0.3048,-4760.08
7,6,2,1000,0.3664,-1680.62
7,6,3,1000,0.4202,1010.92
7,6,4,1000,0.4588,2939.08
7,6,5,1000,0.4817,4084.31
7,6,6,1000,0.5233,6165.81
7,6,7,1000,0.5848,9242.49
7,6,8,1000,0.6648,13241.92
7,6,9,1000,0.732,16601.3
7,6,10,1000,0.7822,19108.36
7,6,11,1000,0.8577,22884.3
7,6,12,1000,0.8812,24061.69
7,6,13,1000,0.8476,22381.47
7,6,14,1000,0.8179,20893.24
7,6,15,1000,0.7971,19853.82
7,6,16,1000,0.748,17399.65
7,6,17,1000,0.6908,14541.67
7,6,18,1000,0.6231,11154.03
7,6,19,1000,0.5515,7573.71
7,6,20,1000,0.5168,5838.8
7,6,21,1000,0.4958,4790.43
7,6,22,1000,0.433,1650.92
7,6,23,1000,0.3777,-1115.57
7,6,24,1000,0.3485,-2573.01
7,7,0,1000,0.3023,-4884.99
7,7,1,1000,0.3554,-2227.58
7,7,2,1000,0.4366,1832.13
7,7,3,1000,0.5046,5231.77
7,7,4,1000,0.5521,7605.7
7,7,5,1000,0.5836,9182.23
7,7,6,1000,0.6386,11928.84
7,7,7,1000,0.7157,15782.91
7,7,8,1000,0.8089,20447.4
7,7,9,1000,0.8846,24231.23
7,7,10,1000,0.939,26949.56
7,7,11,1000,0.9988,29938.63
7,7,12,1000,1.0166,30828.44
7,7,13,1000,0.9895,29475.9
7,7,14,1000,0.9415,27073.3
7,7,15,1000,0.8916,24582.3
7,7,16,1000,0.8322,21609.79
7,7,17,1000,0.7496,17480.47
7,7,18,1000,0.6568,12841.9
7,7,19,1000,0.5821,9106.67
7,7,20,1000,0.5632,8159.13
7,7,21,1000,0.5576,7881.04
7,7,22,1000,0.4878,4390.27
7,7,23,1000,0.4134,668.95
7,7,24,1000,0.3623,-1886.96
7,8,0,1000,0.3574,-2129.7
7,8,1,1000,0.4255,1274.99
7,8,2,1000,0.5136,5681.08
7,8,3,1000,0.5753,8765.01
7,8,4,1000,0.6193,10966.3
7,8,5,1000,0.6685,13423.57
7,8,6,1000,0.752,17598.86
7,8,7,1000,0.8491,22454.37
7,8,8,1000,0.9651,28256.19
7,8,9,1000,1.0364,31821.1
7,8,10,1000,1.064,33201.28
7,8,11,1000,1.0713,33563.14
7,8,12,1000,1.1363,36814.62
7,8,13,1000,1.187,39347.92
7,8,14,1000,1.1354,36772.11
7,8,15,1000,1.0225,31125.73
7,8,16,1000,0.9598,27991.94
7,8,17,1000,0.8313,21566.99
7,8,18,1000,0.7089,15443.64
7,8,19,1000,0.6652,13257.93
7,8,20,1000,0.6662,13307.9
7,8,21,1000,0.6292,11460.58
7,8,22,1000,0.534,6699.67
7,8,23,1000,0.4307,1535.28
7,8,24,1000,0.3548,-2260.98
7,9,0,1000,0.3703,-1484.04
7,9,1,1000,0.4413,2066.43
7,9,2,1000,0.5135,5675.09
7,9,3,1000,0.5534,7669.45
7,9,4,1000,0.5895,9475.61
7,9,5,1000,0.6669,13344.86
7,9,6,1000,0.7821,19105.4
7,9,7,1000,0.8918,24590.47
7,9,8,1000,1.0299,31496.25
7,9,9,1000,1.0996,34977.87
7,9,10,1000,1.1014,35070.25
7,9,11,1000,1.0641,33206.04
7,9,12,1000,1.1738,38691.49
7,9,13,1000,1.2959,44796.53
7,9,14,1000,1.2696,43478.8
7,9,15,1000,1.1305,36527.48
7,9,16,1000,1.0682,33411.5
7,9,17,1000,0.9237,26184.72
7,9,18,1000,0.8041,20207.33
7,9,19,1000,0.7851,19256.3
7,9,20,1000,0.7667,18337.39
7,9,21,1000,0.6556,12780.84
7,9,22,1000,0.5328,6638.58
7,9,23,1000,0.428,1401.58
7,9,24,1000,0.3682,-1587.97
7,10,0,1000,0.3507,-2467.17
7,10,1,1000,0.4179,894.43
7,10,2,1000,0.4849,4245.9
7,10,3,1000,0.5189,5945.26
7,10,4,1000,0.5557,7783.84
7,10,5,1000,0.6604,13018.62
7,10,6,1000,0.7987,19935.12
7,10,7,1000,0.9137,25687.22
7,10,8,1000,1.0607,33032.72
7,10,9,1000,1.1453,37263.88
7,10,10,1000,1.1592,37961.9
7,10,11,1000,1.115,35750.98
7,10,12,1000,1.2114,40571.33
7,10,13,1000,1.3329,46643.47
7,10,14,1000,1.3069,45342.98
7,10,15,1000,1.1704,38518.63
7,10,16,1000,1.1071,35352.56
7,10,17,1000,0.9805,29026.59
7,10,18,1000,0.8852,24260.22
7,10,19,1000,0.864,23199.96
7,10,20,1000,0.817,20848.99
7,10,21,1000,0.6633,13163.26
7,10,22,1000,0.5276,6381.34
7,10,23,1000,0.4347,1735.96
7,10,24,1000,0.3993,-37.13
7,11,0,1000,0.3023,-4887.14
7,11,1,1000,0.3605,-1973.62
7,11,2,1000,0.4566,2829.73
7,11,3,1000,0.5069,5345.82
7,11,4,1000,0.5417,7083.6
7,11,5,1000,0.6714,13571.79
7,11,6,1000,0.8288,21440.49
7,11,7,1000,0.9287,26437.15
7,11,8,1000,1.0418,32088.94
7,11,9,1000,1.1827,39133.08
7,11,10,1000,1.3037,45186.15
7,11,11,1000,1.3384,46922.24
7,11,12,1000,1.3363,46815.94
7,11,13,1000,1.3491,47454.44
7,11,14,1000,1.2176,40879.8
7,11,15,1000,1.08,33999.25
7,11,16,1000,1.0409,32044.05
7,11,17,1000,0.9684,28420.47
7,11,18,1000,0.9194,25972.35
7,11,19,1000,0.8976,24879.39
7,11,20,1000,0.8542,22710.13
7,11,21,1000,0.7044,15220.91
7,11,22,1000,0.5588,7940.82
7,11,23,1000,0.4654,3270.16
7,11,24,1000,0.4234,1168.93
7,12,0,1000,0.3114,-4427.77
7,12,1,1000,0.3613,-1935.65
7,12,2,1000,0.4646,3228.12
7,12,3,1000,0.521,6047.77
7,12,4,1000,0.5481,7406.4
7,12,5,1000,0.6612,13058.45
7,12,6,1000,0.8048,20238.73
7,12,7,1000,0.8821,24102.68
7,12,8,1000,0.9532,27660.52
7,12,9,1000,1.1381,36907.24
7,12,10,1000,1.3548,47741.0
7,12,11,1000,1.4646,53231.08
7,12,12,1000,1.3674,48367.72
7,12,13,1000,1.2795,43973.0
7,12,14,1000,1.1223,36113.84
7,12,15,1000,1.0629,33142.62
7,12,16,1000,1.0484,32420.51
7,12,17,1000,0.9499,27495.76
7,12,18,1000,0.8558,22787.85
7,12,19,1000,0.8296,21480.64
7,12,20,1000,0.8259,21293.52
7,12,21,1000,0.7262,16310.85
7,12,22,1000,0.5828,9138.88
7,12,23,1000,0.485,4251.5
7,12,24,1000,0.4282,1411.7
7,13,0,1000,0.3487,-2564.66
7,13,1,1000,0.393,-348.79
7,13,2,1000,0.4667,3337.5
7,13,3,1000,0.5091,5455.73
7,13,4,1000,0.5329,6645.68
7,13,5,1000,0.6196,10980.44
7,13,6,1000,0.7383,16912.88
7,13,7,1000,0.8067,20337.39
7,13,8,1000,0.8755,23776.31
7,13,9,1000,1.0571,32853.9
7,13,10,1000,1.2639,43196.94
7,13,11,1000,1.3521,47604.13
7,13,12,1000,1.2352,41762.32
7,13,13,1000,1.151,37547.7
7,13,14,1000,1.0962,34809.06
7,13,15,1000,1.1437,37185.83
7,13,16,1000,1.1315,36575.99
7,13,17,1000,0.9673,28364.61
7,13,18,1000,0.7987,19934.25
7,13,19,1000,0.7658,18290.38
7,13,20,1000,0.774,18701.05
7,13,21,1000,0.6924,14621.42
7,13,22,1000,0.5587,7933.35
7,13,23,1000,0.4726,3628.34
7,13,24,1000,0.4279,1397.31
7,14,0,1000,0.3509,-2453.75
7,14,1,1000,0.3903,-483.06
7,14,2,1000,0.4588,2938.39
7,14,3,1000,0.5415,7074.04
7,14,4,1000,0.6191,10955.76
7,14,5,1000,0.6872,14361.59
7,14,6,1000,0.7476,17379.97
7,14,7,1000,0.8259,21297.5
7,14,8,1000,0.9685,28423.22
7,14,9,1000,1.1257,36287.13
7,14,10,1000,1.2127,40632.9
7,14,11,1000,1.1817,39087.42
7,14,12,1000,1.1051,35253.06
7,14,13,1000,1.0885,34424.24
7,14,14,1000,1.1474,37369.31
7,14,15,1000,1.2268,41339.58
7,14,16,1000,1.1804,39020.7
7,14,17,1000,1.0058,30287.87
7,14,18,1000,0.8385,21925.57
7,14,19,1000,0.7852,19260.34
7,14,20,1000,0.7337,16682.78
7,14,21,1000,0.6364,11820.56
7,14,22,1000,0.5477,7385.32
7,14,23,1000,0.4902,4510.76
7,14,24,1000,0.4265,1324.89
7,15,0,1000,0.3278,-3610.52
7,15,1,1000,0.3626,-1868.38
7,15,2,1000,0.4372,1859.36
7,15,3,1000,0.5686,8429.1
7,15,4,1000,0.7076,15377.7
7,15,5,1000,0.7813,19065.66
7,15,6,1000,0.7996,19980.67
7,15,7,1000,0.8864,24319.44
7,15,8,1000,1.0694,33471.49
7,15,9,1000,1.1683,38415.12
7,15,10,1000,1.1363,36816.69
7,15,11,1000,1.0723,33616.68
7,15,12,1000,1.1232,36159.12
7,15,13,1000,1.1715,38574.08
7,15,14,1000,1.1967,39833.79
7,15,15,1000,1.1538,37691.38
7,15,16,1000,1.0696,33479.17
7,15,17,1000,0.9675,28372.63
7,15,18,1000,0.8951,24756.01
7,15,19,1000,0.8327,21633.46
7,15,20,1000,0.711,15551.03
7,15,21,1000,0.589,9451.3
7,15,22,1000,0.5459,7296.05
7,15,23,1000,0.5233,6166.18
7,15,24,1000,0.448,2398.58
7,16,0,1000,0.3304,-3479.03
7,16,1,1000,0.3602,-1992.05
7,16,2,1000,0.4145,722.8
7,16,3,1000,0.5335,6675.83
7,16,4,1000,0.67,13501.52
7,16,5,1000,0.7428,17140.02
7,16,6,1000,0.7566,17831.64
7,16,7,1000,0.8308,21540.45
7,16,8,1000,0.967,28350.35
7,16,9,1000,1.0156,30781.18
7,16,10,1000,0.9701,28504.22
7,16,11,1000,0.976,28799.64
7,16,12,1000,1.1062,35312.0
7,16,13,1000,1.16,38001.48
7,16,14,1000,1.1244,36219.82
7,16,15,1000,1.0129,30647.27
7,16,16,1000,0.93,26501.39
7,16,17,1000,0.8638,23191.75
7,16,18,1000,0.8313,21563.35
7,16,19,1000,0.7795,18974.25
7,16,20,1000,0.6636,13178.34
7,16,21,1000,0.5516,7581.41
7,16,22,1000,0.5178,5891.95
7,16,23,1000,0.5134,5669.3
7,16,24,1000,0.4635,3174.36
7,17,0,1000,0.3389,-3056.34
7,17,1,1000,0.3852,-737.57
7,17,2,1000,0.4389,1946.93
7,17,3,1000,0.5279,6396.51
7,17,4,1000,0.6267,11334.4
7,17,5,1000,0.6749,13743.87
7,17,6,1000,0.7089,15443.61
7,17,7,1000,0.7944,19722.36
7,17,8,1000,0.8887,24433.73
7,17,9,1000,0.8833,24166.65
7,17,10,1000,0.8332,21662.45
7,17,11,1000,0.8739,23694.3
7,17,12,1000,1.0485,32427.34
7,17,13,1000,1.1209,36045.01
7,17,14,1000,1.0747,33734.66
7,17,15,1000,0.91,25497.67
7,17,16,1000,0.8026,20130.27
7,17,17,1000,0.7488,17437.74
7,17,18,1000,0.7527,17632.66
7,17,19,1000,0.7123,15615.64
7,17,20,1000,0.6467,12334.75
7,17,21,1000,0.5802,9011.98
7,17,22,1000,0.5269,6343.05
7,17,23,1000,0.4898,4491.57
7,17,24,1000,0.4372,1860.82
7,18,0,1000,0.3052,-4742.4
7,18,1,1000,0.3742,-1291.38
7,18,2,1000,0.4488,2439.81
7,18,3,1000,0.5123,5614.76
7,18,4,1000,0.5651,8254.92
7,18,5,1000,0.586,9300.81
7,18,6,1000,0.646,12299.46
7,18,7,1000,0.7534,17667.55
7,18,8,1000,0.8471,22353.03
7,18,9,1000,0.8208,21040.24
7,18,10,1000,0.7633,18164.55
7,18,11,1000,0.7607,18034.42
7,18,12,1000,0.9074,25368.03
7,18,13,1000,1.002,30100.64
7,18,14,1000,1.0313,31563.91
7,18,15,1000,0.8958,24788.17
7,18,16,1000,0.7616,18078.32
7,18,17,1000,0.6814,14071.48
7,18,18,1000,0.6818,14088.59
7,18,19,1000,0.6452,12258.15
7,18,20,1000,0.6237,11185.16
7,18,21,1000,0.5906,9531.02
7,18,22,1000,0.5113,5564.31
7,18,23,1000,0.4366,1829.98
7,18,24,1000,0.3821,-895.94
7,19,0,1000,0.2576,-7121.57
7,19,1,1000,0.3225,-3875.54
7,19,2,1000,0.3935,-323.75
7,19,3,1000,0.445,2248.58
7,19,4,1000,0.4834,4167.51
7,19,5,1000,0.5017,5084.71
7,19,6,1000,0.5614,8070.25
7,19,7,1000,0.6598,12991.27
7,19,8,1000,0.7501,17503.62
7,19,9,1000,0.7267,16336.89
7,19,10,1000,0.6699,13496.79
7,19,11,1000,0.6496,12478.8
7,19,12,1000,0.7671,18356.35
7,19,13,1000,0.8572,22857.94
7,19,14,1000,0.9294,26471.5
7,19,15,1000,0.849,22451.16
7,19,16,1000,0.7271,16354.96
7,19,17,1000,0.6302,11507.9
7,19,18,1000,0.606,10300.81
7,19,19,1000,0.5723,8613.33
7,19,20,1000,0.5508,7541.42
7,19,21,1000,0.511,5551.78
7,19,22,1000,0.4353,1767.12
7,19,23,1000,0.3798,-1011.42
7,19,24,1000,0.3596,-2019.11
7,20,0,1000,0.2441,-7793.96
7,20,1,1000,0.2903,-5486.42
7,20,2,1000,0.3312,-3438.99
7,20,3,1000,0.367,-1652.11
7,20,4,1000,0.4011,56.66
7,20,5,1000,0.4233,1165.6
7,20,6,1000,0.4716,3579.16
7,20,7,1000,0.5429,7145.2
7,20,8,1000,0.6135,10677.45
7,20,9,1000,0.626,11298.07
7,20,10,1000,0.6189,10942.76
7,20,11,1000,0.6323,11615.83
7,20,12,1000,0.6937,14682.85
7,20,13,1000,0.733,16648.58
7,20,14,1000,0.8065,20324.25
7,20,15,1000,0.7875,19375.55
7,20,16,1000,0.6905,14523.05
7,20,17,1000,0.5936,9681.3
7,20,18,1000,0.5654,8269.34
7,20,19,1000,0.5432,7161.13
7,20,20,1000,0.4924,4621.05
7,20,21,1000,0.406,298.53
7,20,22,1000,0.3408,-2962.34
7,20,23,1000,0.316,-4199.0
7,20,24,1000,0.3321,-3393.44
7,21,0,1000,0.248,-7599.9
7,21,1,1000,0.2795,-6026.5
7,21,2,1000,0.3112,-4439.72
7,21,3,1000,0.3486,-2568.54
7,21,4,1000,0.384,-801.24
7,21,5,1000,0.401,52.06
7,21,6,1000,0.4302,1508.43
7,21,7,1000,0.4715,3574.93
7,21,8,1000,0.5072,5361.56
7,21,9,1000,0.5606,8032.23
7,21,10,1000,0.6236,11180.49
7,21,11,1000,0.6828,14142.05
7,21,12,1000,0.6703,13513.3
7,21,13,1000,0.6392,11959.1
7,21,14,1000,0.6619,13093.09
7,21,15,1000,0.6645,13227.15
7,21,16,1000,0.5923,9615.5
7,21,17,1000,0.5208,6039.62
7,21,18,1000,0.5223,6113.09
7,21,19,1000,0.5211,6053.08
7,21,20,1000,0.4627,3133.97
7,21,21,1000,0.3597,-2012.97
7,21,22,1000,0.3093,-4534.94
7,21,23,1000,0.2821,-5897.3
7,21,24,1000,0.2762,-6188.05
7,22,0,1000,0.2152,-9239.71
7,22,1,1000,0.2476,-7621.38
7,22,2,1000,0.3028,-4859.17
7,22,3,1000,0.3537,-2314.14
7,22,4,1000,0.3869,-654.98
7,22,5,1000,0.3941,-293.86
7,22,6,1000,0.4122,610.44
7,22,7,1000,0.4429,2143.54
7,22,8,1000,0.4588,2941.94
7,22,9,1000,0.5073,5367.19
7,22,10,1000,0.576,8802.24
7,22,11,1000,0.6307,11533.3
7,22,12,1000,0.5983,9913.56
7,22,13,1000,0.5548,7740.14
7,22,14,1000,0.5463,7316.29
7,22,15,1000,0.5333,6666.0
7,22,16,1000,0.4736,3682.07
7,22,17,1000,0.421,1048.23
7,22,18,1000,0.4365,1826.32
7,22,19,1000,0.4446,2232.2
7,22,20,1000,0.4157,783.8
7,22,21,1000,0.3544,-2280.33
7,22,22,1000,0.3168,-4158.8
7,22,23,1000,0.2732,-6340.28
7,22,24,1000,0.2321,-8394.43
7,23,0,1000,0.1755,-11225.75
7,23,1,1000,0.2107,-9463.07
7,23,2,1000,0.2694,-6527.72
7,23,3,1000,0.3133,-4333.58
7,23,4,1000,0.3413,-2933.19
7,23,5,1000,0.3618,-1908.1
7,23,6,1000,0.3874,-628.8
7,23,7,1000,0.413,652.48
7,23,8,1000,0.428,1401.12
7,23,9,1000,0.4679,3393.66
7,23,10,1000,0.5195,5975.41
7,23,11,1000,0.5512,7562.5
7,23,12,1000,0.5246,6229.32
7,23,13,1000,0.4963,4812.97
7,23,14,1000,0.4694,3468.7
7,23,15,1000,0.4373,1863.34
7,23,16,1000,0.3955,-226.13
7,23,17,1000,0.3556,-2218.72
7,23,18,1000,0.3626,-1870.36
7,23,19,1000,0.37,-1498.39
7,23,20,1000,0.3618,-1907.58
7,23,21,1000,0.3361,-3196.65
7,23,22,1000,0.3117,-4415.08
7,23,23,1000,0.2695,-6526.96
7,23,24,1000,0.2166,-9168.65
7,24,0,1000,0.1628,-11862.16
7,24,1,1000,0.198,-10098.14
7,24,2,1000,0.2255,-8723.62
7,24,3,1000,0.2378,-8108.38
7,24,4,1000,0.2581,-7094.97
7,24,5,1000,0.3036,-4821.49
7,24,6,1000,0.3441,-2795.99
7,24,7,1000,0.363,-1851.62
7,24,8,1000,0.3796,-1022.12
